"","time","s0","i0","s1","i1","race","scenario","I","scen","waifw","scen_waifw"
"481",21,0.530761201434172,0.469238798489988,0,0,"Other","No Treatment",0.469238798489988,"0","Assortative","Status Quo - Assortative"
"482",22,0.530473730163118,0.469526269762555,0,0,"Other","No Treatment",0.469526269762555,"0","Assortative","Status Quo - Assortative"
"483",23,0.530174647115235,0.469825352811963,0,0,"Other","No Treatment",0.469825352811963,"0","Assortative","Status Quo - Assortative"
"484",24,0.529864423137786,0.470135576790947,0,0,"Other","No Treatment",0.470135576790947,"0","Assortative","Status Quo - Assortative"
"485",25,0.529543513563883,0.470456486366396,0,0,"Other","No Treatment",0.470456486366396,"0","Assortative","Status Quo - Assortative"
"486",26,0.529212347675936,0.4707876522559,0,0,"Other","No Treatment",0.4707876522559,"0","Assortative","Status Quo - Assortative"
"487",27,0.528871322151544,0.471128677781857,0,0,"Other","No Treatment",0.471128677781857,"0","Assortative","Status Quo - Assortative"
"488",28,0.528520798356399,0.471479201578576,0,0,"Other","No Treatment",0.471479201578576,"0","Assortative","Status Quo - Assortative"
"489",29,0.52816110286791,0.471838897068648,0,0,"Other","No Treatment",0.471838897068648,"0","Assortative","Status Quo - Assortative"
"490",30,0.527792530384524,0.472207469553622,0,0,"Other","No Treatment",0.472207469553622,"0","Assortative","Status Quo - Assortative"
"491",31,0.527415348147355,0.472584651792386,0,0,"Other","No Treatment",0.472584651792386,"0","Assortative","Status Quo - Assortative"
"492",32,0.527029801101226,0.472970198840115,0,0,"Other","No Treatment",0.472970198840115,"0","Assortative","Status Quo - Assortative"
"493",33,0.526636117185157,0.473363882757787,0,0,"Other","No Treatment",0.473363882757787,"0","Assortative","Status Quo - Assortative"
"494",34,0.52623451231836,0.473765487626188,0,0,"Other","No Treatment",0.473765487626188,"0","Assortative","Status Quo - Assortative"
"495",35,0.52582519480772,0.474174805138432,0,0,"Other","No Treatment",0.474174805138432,"0","Assortative","Status Quo - Assortative"
"496",36,0.525408369033569,0.474591630914186,0,0,"Other","No Treatment",0.474591630914186,"0","Assortative","Status Quo - Assortative"
"497",37,0.524984238370122,0.475015761579232,0,0,"Other","No Treatment",0.475015761579232,"0","Assortative","Status Quo - Assortative"
"498",38,0.524553007368451,0.475446992582496,0,0,"Other","No Treatment",0.475446992582496,"0","Assortative","Status Quo - Assortative"
"499",39,0.524114883278132,0.475885116674401,0,0,"Other","No Treatment",0.475885116674401,"0","Assortative","Status Quo - Assortative"
"500",40,0.523670077013241,0.476329922940868,0,0,"Other","No Treatment",0.476329922940868,"0","Assortative","Status Quo - Assortative"
"501",41,0.523218803682786,0.476781196272887,0,0,"Other","No Treatment",0.476781196272887,"0","Assortative","Status Quo - Assortative"
"502",42,0.522761282807863,0.477238717149358,0,0,"Other","No Treatment",0.477238717149358,"0","Assortative","Status Quo - Assortative"
"503",43,0.522297738340327,0.477702261618426,0,0,"Other","No Treatment",0.477702261618426,"0","Assortative","Status Quo - Assortative"
"504",44,0.521828398583213,0.478171601377053,0,0,"Other","No Treatment",0.478171601377053,"0","Assortative","Status Quo - Assortative"
"505",45,0.521353496094104,0.478646503867653,0,0,"Other","No Treatment",0.478646503867653,"0","Assortative","Status Quo - Assortative"
"506",46,0.520873267631612,0.479126732331612,0,0,"Other","No Treatment",0.479126732331612,"0","Assortative","Status Quo - Assortative"
"507",47,0.520387954184479,0.479612045780186,0,0,"Other","No Treatment",0.479612045780186,"0","Assortative","Status Quo - Assortative"
"508",48,0.519897801104124,0.480102198861953,0,0,"Other","No Treatment",0.480102198861953,"0","Assortative","Status Quo - Assortative"
"509",49,0.519403058345909,0.480596941621551,0,0,"Other","No Treatment",0.480596941621551,"0","Assortative","Status Quo - Assortative"
"510",50,0.518903980812439,0.48109601915637,0,0,"Other","No Treatment",0.48109601915637,"0","Assortative","Status Quo - Assortative"
"511",0,0.533597806901656,0.466402192992121,0,0,"Other","One-Time Treatment: 99% Effectiveness",0.466402192992121,"1","Assortative","Treatment - Assortative"
"512",1,0.53350205129365,0.466640656236427,-0.000141990773470128,-7.16861335984188e-07,"Other","One-Time Treatment: 99% Effectiveness",0.466639939375091,"1","Assortative","Treatment - Assortative"
"513",2,0.78821971341942,0.174520606618493,0.0371835760134321,7.61038453996872e-05,"Other","One-Time Treatment: 99% Effectiveness",0.174596710463893,"1","Assortative","Treatment - Assortative"
"514",3,0.824959635853373,0.175042238435757,-1.89056477614109e-06,1.61738519854474e-08,"Other","One-Time Treatment: 99% Effectiveness",0.175042254609609,"1","Assortative","Treatment - Assortative"
"515",4,0.82405487413961,0.175940131204288,5.04474610270928e-06,-5.01903492882363e-08,"Other","One-Time Treatment: 99% Effectiveness",0.175940081013939,"1","Assortative","Treatment - Assortative"
"516",5,0.823126656027563,0.176873510579533,-1.67217033824209e-07,5.11024492706762e-10,"Other","One-Time Treatment: 99% Effectiveness",0.176873511090557,"1","Assortative","Treatment - Assortative"
"517",6,0.822156998318741,0.177842999644736,1.5576187411827e-09,3.81417846283398e-10,"Other","One-Time Treatment: 99% Effectiveness",0.177843000026154,"1","Assortative","Treatment - Assortative"
"518",7,0.821150944372801,0.178849055342848,-4.9391341337113e-10,6.82198002924832e-10,"Other","One-Time Treatment: 99% Effectiveness",0.178849056025046,"1","Assortative","Treatment - Assortative"
"519",8,0.820107813029791,0.179892186876844,3.22381668089882e-10,-3.23666151183295e-10,"Other","One-Time Treatment: 99% Effectiveness",0.179892186553178,"1","Assortative","Treatment - Assortative"
"520",9,0.819027151131081,0.180972848774787,-1.99118854183408e-09,1.99208477562324e-09,"Other","One-Time Treatment: 99% Effectiveness",0.180972850766872,"1","Assortative","Treatment - Assortative"
"521",10,0.817908569252387,0.182091430655726,2.0358079558678e-09,-2.03574224787178e-09,"Other","One-Time Treatment: 99% Effectiveness",0.182091428619984,"1","Assortative","Treatment - Assortative"
"522",11,0.816751790593504,0.18324820931623,-9.69150524914611e-10,9.69010784723067e-10,"Other","One-Time Treatment: 99% Effectiveness",0.183248210285241,"1","Assortative","Treatment - Assortative"
"523",12,0.815556597181802,0.184443402729123,2.37081323039745e-10,-2.36991415193697e-10,"Other","One-Time Treatment: 99% Effectiveness",0.184443402492132,"1","Assortative","Treatment - Assortative"
"524",13,0.814322856815809,0.185677143096953,-7.44904222207695e-10,7.44582202418818e-10,"Other","One-Time Treatment: 99% Effectiveness",0.185677143841535,"1","Assortative","Treatment - Assortative"
"525",14,0.81305048100348,0.186949518911085,-1.54766266763572e-09,1.54696935111073e-09,"Other","One-Time Treatment: 99% Effectiveness",0.186949520458055,"1","Assortative","Treatment - Assortative"
"526",15,0.811739423501044,0.188260576414061,5.77715587979229e-10,-5.77508985756431e-10,"Other","One-Time Treatment: 99% Effectiveness",0.188260575836552,"1","Assortative","Treatment - Assortative"
"527",16,0.81038968630888,0.18961031360768,9.51167055351751e-10,-9.5096568145698e-10,"Other","One-Time Treatment: 99% Effectiveness",0.189610312656714,"1","Assortative","Treatment - Assortative"
"528",17,0.809001311916421,0.190998688001796,9.48295372261018e-11,-9.48272295133038e-11,"Other","One-Time Treatment: 99% Effectiveness",0.190998687906969,"1","Assortative","Treatment - Assortative"
"529",18,0.807574396825507,0.192425603094083,-1.68905373301362e-09,1.68915076846117e-09,"Other","One-Time Treatment: 99% Effectiveness",0.192425604783234,"1","Assortative","Treatment - Assortative"
"530",19,0.806109094054496,0.193890905866872,6.23364442207484e-10,-6.23564140521269e-10,"Other","One-Time Treatment: 99% Effectiveness",0.193890905243307,"1","Assortative","Treatment - Assortative"
"531",20,0.804605635665663,0.195394364255933,-1.9160239889189e-09,1.9170861594445e-09,"Other","One-Time Treatment: 99% Effectiveness",0.195394366173019,"1","Assortative","Treatment - Assortative"
"532",21,0.803064298248443,0.196935701676824,1.14858445771554e-09,-1.14969130557942e-09,"Other","One-Time Treatment: 99% Effectiveness",0.196935700527132,"1","Assortative","Treatment - Assortative"
"533",22,0.801485437168686,0.198514562756395,-4.53105308791216e-10,4.53697754663388e-10,"Other","One-Time Treatment: 99% Effectiveness",0.198514563210093,"1","Assortative","Treatment - Assortative"
"534",23,0.799869439510705,0.200130560416639,1.02329737021071e-10,-1.02476148313074e-10,"Other","One-Time Treatment: 99% Effectiveness",0.200130560314163,"1","Assortative","Treatment - Assortative"
"535",24,0.79821674042753,0.201783259500803,-3.14149660459219e-10,3.14549874690845e-10,"Other","One-Time Treatment: 99% Effectiveness",0.201783259815353,"1","Assortative","Treatment - Assortative"
"536",25,0.796527798524142,0.203472201405652,-4.81914798147429e-10,4.82400009187237e-10,"Other","One-Time Treatment: 99% Effectiveness",0.203472201888052,"1","Assortative","Treatment - Assortative"
"537",26,0.794803092405674,0.205196907526217,7.82609488733169e-11,-7.83170847206394e-11,"Other","One-Time Treatment: 99% Effectiveness",0.2051969074479,"1","Assortative","Treatment - Assortative"
"538",27,0.793043115255294,0.206956884678423,5.33046395282535e-10,-5.33362223870241e-10,"Other","One-Time Treatment: 99% Effectiveness",0.206956884145061,"1","Assortative","Treatment - Assortative"
"539",28,0.791248370351451,0.208751629583503,-3.65189272630311e-11,3.65402348164165e-11,"Other","One-Time Treatment: 99% Effectiveness",0.208751629620044,"1","Assortative","Treatment - Assortative"
"540",29,0.789419368444245,0.210580631491424,-7.94613987448239e-10,7.9550268528962e-10,"Other","One-Time Treatment: 99% Effectiveness",0.210580632286926,"1","Assortative","Treatment - Assortative"
"541",30,0.787556629263336,0.212443370676103,4.92436879609852e-10,-4.93729257622849e-10,"Other","One-Time Treatment: 99% Effectiveness",0.212443370182374,"1","Assortative","Treatment - Assortative"
"542",31,0.785660693184151,0.214339306746733,-1.76971608458999e-09,1.77857352056629e-09,"Other","One-Time Treatment: 99% Effectiveness",0.214339308525307,"1","Assortative","Treatment - Assortative"
"543",32,0.78373210224082,0.216267897712711,1.08765823510329e-09,-1.09984816340121e-09,"Other","One-Time Treatment: 99% Effectiveness",0.216267896612862,"1","Assortative","Treatment - Assortative"
"544",33,0.781771435884073,0.218228564047359,-5.23488866815792e-10,5.35000627230675e-10,"Other","One-Time Treatment: 99% Effectiveness",0.21822856458236,"1","Assortative","Treatment - Assortative"
"545",34,0.779779279290295,0.220220720665125,2.15243283042591e-10,-2.26115321328968e-10,"Other","One-Time Treatment: 99% Effectiveness",0.220220720439009,"1","Assortative","Treatment - Assortative"
"546",35,0.777756252850955,0.222243747049097,-5.20001954463051e-10,5.66101813921662e-10,"Other","One-Time Treatment: 99% Effectiveness",0.222243747615199,"1","Assortative","Treatment - Assortative"
"547",36,0.77570299669391,0.224297003267235,4.70187818343924e-11,-6.04087961288697e-11,"Other","One-Time Treatment: 99% Effectiveness",0.224297003206827,"1","Assortative","Treatment - Assortative"
"548",37,0.773620183240354,0.226379816624501,-2.24065894210243e-10,3.08565685228001e-10,"Other","One-Time Treatment: 99% Effectiveness",0.226379816933067,"1","Assortative","Treatment - Assortative"
"549",38,0.771508509033348,0.228491491056267,1.27700311578997e-10,-2.66367979244164e-10,"Other","One-Time Treatment: 99% Effectiveness",0.228491490789899,"1","Assortative","Treatment - Assortative"
"550",39,0.769368700646553,0.23063129922534,-7.67054858684348e-12,8.83115359837768e-11,"Other","One-Time Treatment: 99% Effectiveness",0.230631299313651,"1","Assortative","Treatment - Assortative"
"551",40,0.767201509614908,0.232798490322394,2.45471250196099e-12,1.43524589404633e-11,"Other","One-Time Treatment: 99% Effectiveness",0.232798490336746,"1","Assortative","Treatment - Assortative"
"552",41,0.765007713850274,0.234992286099242,3.72208915416092e-12,2.43517648803942e-12,"Other","One-Time Treatment: 99% Effectiveness",0.234992286101677,"1","Assortative","Treatment - Assortative"
"553",42,0.762788115136639,0.237211884619853,2.21971551813338e-10,-2.12421722270435e-11,"Other","One-Time Treatment: 99% Effectiveness",0.237211884598611,"1","Assortative","Treatment - Assortative"
"554",43,0.760543539084462,0.239456460972412,-1.30060134026095e-10,3.19397620630512e-11,"Other","One-Time Treatment: 99% Effectiveness",0.239456461004351,"1","Assortative","Treatment - Assortative"
"555",44,0.758274830822959,0.241725169126039,1.50366615287418e-11,-3.76885678300411e-12,"Other","One-Time Treatment: 99% Effectiveness",0.24172516912227,"1","Assortative","Treatment - Assortative"
"556",45,0.75598285725587,0.244017142731192,-4.47768844717932e-11,1.94716350570738e-11,"Other","One-Time Treatment: 99% Effectiveness",0.244017142750664,"1","Assortative","Treatment - Assortative"
"557",46,0.753668502882124,0.246331497016542,1.44337027968405e-10,-7.97790179479715e-11,"Other","One-Time Treatment: 99% Effectiveness",0.246331496936763,"1","Assortative","Treatment - Assortative"
"558",47,0.751332670881809,0.248667329071324,-1.89716163589897e-11,3.05038090614015e-11,"Other","One-Time Treatment: 99% Effectiveness",0.248667329101828,"1","Assortative","Treatment - Assortative"
"559",48,0.748976280021415,0.251023720081497,-1.01840478278738e-10,-3.49941264305191e-11,"Other","One-Time Treatment: 99% Effectiveness",0.251023720046503,"1","Assortative","Treatment - Assortative"
"560",49,0.746600264870266,0.253399734889358,2.34195043446014e-10,-2.63600796109934e-11,"Other","One-Time Treatment: 99% Effectiveness",0.253399734862998,"1","Assortative","Treatment - Assortative"
"561",50,0.744205576315119,0.255794423763113,-1.37383569176742e-10,2.79612015978275e-11,"Other","One-Time Treatment: 99% Effectiveness",0.255794423791074,"1","Assortative","Treatment - Assortative"
"562",0,0.533597806901656,0.466402192992121,0,0,"Other","One-Time Treatment: 80% Effectiveness",0.466402192992121,"1","Assortative","Treatment - Assortative"
"563",1,0.53395560446368,0.467011460753541,-0.000877337319049101,-8.97280029015987e-05,"Other","One-Time Treatment: 80% Effectiveness",0.466921732750639,"1","Assortative","Treatment - Assortative"
"564",2,0.754438571841254,0.211792169237338,0.0322314387839063,0.00153782003424693,"Other","One-Time Treatment: 80% Effectiveness",0.213329989271585,"1","Assortative","Treatment - Assortative"
"565",3,0.78566395459588,0.214299692043994,3.48951041941951e-05,1.458154136355e-06,"Other","One-Time Treatment: 80% Effectiveness",0.21430115019813,"1","Assortative","Treatment - Assortative"
"566",4,0.784738384568822,0.215250664039079,1.06059957657661e-05,3.45295985345831e-07,"Other","One-Time Treatment: 80% Effectiveness",0.215251009335064,"1","Assortative","Treatment - Assortative"
"567",5,0.783763208607644,0.216236990112494,-1.90742664810907e-07,-8.07638643509099e-09,"Other","One-Time Treatment: 80% Effectiveness",0.216236982036107,"1","Assortative","Treatment - Assortative"
"568",6,0.782740584567668,0.21725941121882,2.50289772377857e-09,1.61312811163177e-09,"Other","One-Time Treatment: 80% Effectiveness",0.217259412831948,"1","Assortative","Treatment - Assortative"
"569",7,0.781681302231112,0.218318697688107,3.33969432575567e-10,-3.49253552978453e-10,"Other","One-Time Treatment: 80% Effectiveness",0.218318697338853,"1","Assortative","Treatment - Assortative"
